ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Gender,Married,Dependents,Education,Self_Employed,Property_Area,Loan_Status
9761,3925.0,84,180,1,Male,Yes,2,Not Graduate,No,Semiurban,Y
4885,0.0,96,360,1,Male,Yes,2,Not Graduate,Yes,Semiurban,Y
9229,4192.0,109,360,1,Male,Yes,1,Not Graduate,No,Semiurban,Y
5786,0.0,115,360,1,Male,Yes,1,Graduate,No,Urban,Y
7922,1782.0,227,360,1,Male,Yes,2,Graduate,No,Rural,Y
3899,3157.0,170,360,1,Male,Yes,3+,Graduate,No,Urban,Y
7417,0.0,80,120,1,Male,Yes,2,Graduate,No,Urban,Y
2758,3906.0,273,360,1,Male,Yes,0,Graduate,No,Urban,Y
5053,2583.0,295,360,1,Female,Yes,2,Graduate,No,Rural,Y
9995,0.0,141,360,1,Female,No,1,Not Graduate,Yes,Rural,Y
6079,3758.0,151,180,1,Female,Yes,1,Not Graduate,No,Rural,Y
4185,0.0,141,240,1,Female,Yes,2,Graduate,No,Semiurban,Y
9622,2531.0,234,360,0,Female,Yes,2,Not Graduate,No,Semiurban,Y
13744,4223.0,213,360,1,Male,Yes,2,Graduate,Yes,Rural,Y
5429,0.0,140,240,1,Male,Yes,2,Not Graduate,Yes,Urban,Y
3314,6209.0,109,360,0,Male,Yes,0,Graduate,Yes,Urban,N
6114,3932.0,279,360,1,Female,Yes,1,Graduate,No,Rural,Y
8129,0.0,251,360,1,Female,No,0,Not Graduate,No,Rural,Y
5545,3387.0,123,360,1,Male,Yes,0,Graduate,No,Semiurban,Y
2847,2127.0,186,360,0,Male,Yes,3+,Not Graduate,No,Rural,N
7778,1641.0,136,360,1,Male,Yes,2,Graduate,No,Semiurban,Y
4503,0.0,248,360,1,Male,Yes,0,Graduate,Yes,Urban,Y
5026,2141.0,241,360,0,Male,Yes,1,Graduate,Yes,Urban,N
3362,3140.0,149,360,0,Male,No,0,Not Graduate,No,Semiurban,N
2603,4667.0,232,360,1,Female,Yes,0,Graduate,No,Semiurban,Y
3852,3446.0,246,360,1,Female,Yes,0,Not Graduate,No,Rural,Y
4860,0.0,179,360,1,Male,No,0,Graduate,No,Semiurban,Y
4821,0.0,257,360,1,Male,Yes,1,Graduate,No,Semiurban,Y
10948,2035.0,148,360,1,Female,No,0,Graduate,No,Rural,Y
4016,1956.0,111,360,1,Female,Yes,0,Graduate,No,Urban,Y
8884,0.0,113,360,1,Female,Yes,1,Not Graduate,No,Urban,Y
6361,0.0,238,180,1,Male,Yes,1,Graduate,No,Rural,Y
11679,0.0,135,360,0,Male,Yes,2,Graduate,Yes,Urban,N
5823,1728.0,132,240,1,Female,Yes,1,Graduate,No,Urban,Y
2922,3372.0,97,360,1,Female,Yes,0,Graduate,Yes,Semiurban,Y
5620,0.0,208,360,1,Male,Yes,1,Graduate,Yes,Rural,Y
2633,0.0,152,360,1,Female,No,3+,Graduate,No,Rural,N
3828,3313.0,244,240,1,Male,No,2,Graduate,No,Urban,Y
5655,0.0,254,360,1,Male,Yes,0,Graduate,No,Urban,Y
5709,1271.0,309,360,1,Male,No,1,Graduate,No,Rural,Y
8752,0.0,146,360,0,Male,Yes,0,Graduate,Yes,Urban,Y
7158,4752.0,134,360,1,Male,Yes,0,Graduate,No,Rural,Y
11151,0.0,219,360,1,Male,No,0,Graduate,No,Semiurban,Y
8747,0.0,136,360,1,Female,No,0,Not Graduate,Yes,Rural,Y
8279,2523.0,201,360,1,Female,Yes,2,Graduate,No,Urban,Y
13202,0.0,139,240,1,Male,Yes,3+,Graduate,Yes,Semiurban,Y
8561,0.0,198,360,1,Female,No,0,Not Graduate,No,Rural,Y
10296,0.0,179,360,1,Male,No,0,Graduate,No,Semiurban,Y
3252,0.0,90,480,1,Female,Yes,0,Graduate,No,Urban,Y
5293,0.0,130,360,1,Male,No,0,Graduate,No,Urban,Y
7033,1103.0,147,360,1,Female,Yes,0,Graduate,No,Urban,Y
6186,6394.0,112,360,1,Male,Yes,0,Graduate,No,Urban,Y
4445,3119.0,221,360,1,Male,No,1,Graduate,No,Rural,Y
8322,2961.0,132,360,1,Male,No,0,Not Graduate,Yes,Semiurban,Y
9189,0.0,171,360,1,Male,No,2,Graduate,Yes,Semiurban,Y
5805,1812.0,162,360,0,Male,No,1,Graduate,No,Semiurban,N
5399,0.0,187,180,1,Male,Yes,0,Graduate,No,Semiurban,Y
4901,0.0,144,180,1,Male,No,1,Graduate,No,Urban,Y
8474,2030.0,185,240,1,Male,Yes,0,Not Graduate,Yes,Semiurban,Y
5356,0.0,252,240,0,Male,No,2,Graduate,Yes,Semiurban,N
6108,6086.0,125,240,1,Male,Yes,2,Graduate,Yes,Urban,Y
9805,1073.0,196,360,1,Female,No,0,Graduate,No,Semiurban,Y
6753,2774.0,157,360,1,Male,Yes,0,Graduate,No,Semiurban,Y
6108,2159.0,172,360,1,Male,No,1,Graduate,No,Urban,Y
4750,2320.0,209,360,1,Male,Yes,0,Graduate,No,Semiurban,Y
5970,2890.0,178,360,1,Male,Yes,1,Graduate,No,Urban,Y
4495,0.0,252,360,0,Male,Yes,1,Graduate,No,Urban,N
6580,1571.0,237,180,1,Male,Yes,3+,Graduate,No,Urban,Y
4976,5601.0,176,360,1,Male,Yes,0,Graduate,No,Urban,Y
5225,1724.0,197,360,1,Female,Yes,0,Graduate,No,Urban,Y
5989,1492.0,180,360,0,Male,Yes,2,Graduate,Yes,Urban,N
11800,6273.0,91,360,1,Male,Yes,0,Not Graduate,No,Urban,Y
6982,1082.0,186,360,1,Female,No,0,Graduate,No,Semiurban,Y
3842,2684.0,113,480,0,Female,Yes,0,Not Graduate,No,Semiurban,N
5356,2727.0,158,240,1,Female,Yes,0,Graduate,No,Rural,Y
4792,1409.0,99,360,1,Male,Yes,0,Graduate,No,Rural,Y
4711,0.0,311,240,1,Female,No,1,Graduate,No,Rural,Y
4777,0.0,178,360,0,Male,Yes,1,Graduate,No,Urban,N
5416,0.0,105,360,1,Female,Yes,0,Graduate,No,Semiurban,Y
4538,0.0,199,360,1,Male,Yes,1,Graduate,No,Urban,Y
4545,0.0,290,180,1,Male,Yes,0,Graduate,No,Semiurban,N
4800,4754.0,223,360,1,Male,Yes,2,Graduate,No,Urban,Y
4713,4985.0,139,360,0,Male,No,0,Graduate,No,Urban,N
4293,1256.0,153,360,1,Female,Yes,1,Graduate,No,Rural,Y
7631,1130.0,162,360,0,Male,Yes,0,Not Graduate,No,Semiurban,N
5136,0.0,236,360,1,Male,No,3+,Graduate,No,Semiurban,Y
5513,0.0,245,180,1,Male,No,0,Graduate,No,Urban,Y
5347,2499.0,184,360,1,Male,Yes,0,Graduate,No,Semiurban,Y
4645,5483.0,162,480,1,Male,Yes,0,Not Graduate,No,Rural,Y
4234,1534.0,135,480,1,Male,No,0,Graduate,No,Rural,Y
7948,3361.0,307,360,1,Female,Yes,2,Not Graduate,No,Urban,Y
4319,0.0,195,360,1,Male,No,0,Graduate,No,Rural,Y
4395,0.0,123,360,1,Female,Yes,0,Graduate,No,Semiurban,Y
8965,1551.0,131,360,1,Male,No,0,Graduate,No,Urban,Y
4829,0.0,221,360,1,Male,Yes,0,Graduate,Yes,Semiurban,Y
5969,0.0,133,360,0,Male,No,2,Not Graduate,No,Semiurban,N
5248,3189.0,123,180,1,Female,Yes,0,Graduate,No,Urban,Y
5878,3087.0,238,360,1,Male,Yes,0,Graduate,No,Semiurban,Y
10796,0.0,161,360,1,Male,No,0,Graduate,Yes,Rural,Y
4498,0.0,172,360,1,Female,No,0,Graduate,Yes,Semiurban,Y
7642,0.0,256,120,1,Female,Yes,1,Not Graduate,No,Rural,Y
7935,1514.0,227,360,0,Male,Yes,3+,Graduate,No,Urban,N
7687,1988.0,183,360,0,Male,Yes,0,Not Graduate,No,Urban,Y
10580,0.0,221,360,1,Male,No,2,Graduate,No,Semiurban,Y
2872,3384.0,107,360,1,Male,No,0,Not Graduate,No,Semiurban,Y
3535,2389.0,202,180,1,Female,Yes,1,Not Graduate,No,Semiurban,Y
4199,0.0,143,360,1,Female,Yes,0,Graduate,No,Semiurban,Y
4932,3304.0,203,360,1,Male,No,2,Graduate,No,Urban,Y
6624,0.0,122,180,1,Female,Yes,1,Graduate,No,Rural,Y
4278,3548.0,205,360,1,Male,No,2,Not Graduate,No,Rural,Y
4267,2560.0,111,180,0,Male,Yes,1,Graduate,No,Urban,N
6206,0.0,158,180,1,Male,Yes,1,Graduate,No,Urban,Y
7275,3076.0,242,180,0,Male,Yes,1,Graduate,No,Urban,Y
5927,2837.0,158,120,1,Male,No,1,Graduate,No,Rural,Y
7427,0.0,199,360,0,Female,Yes,2,Graduate,No,Semiurban,N
3323,1233.0,82,360,1,Female,Yes,1,Graduate,No,Semiurban,Y
4540,3027.0,104,360,1,Male,No,0,Graduate,No,Semiurban,Y
4132,6332.0,193,360,0,Male,No,1,Graduate,No,Semiurban,N
4830,0.0,99,360,0,Male,No,3+,Graduate,Yes,Urban,N
5801,4526.0,125,240,1,Male,Yes,2,Graduate,No,Rural,Y
3108,0.0,155,360,1,Male,Yes,0,Graduate,No,Urban,Y
4811,2232.0,190,360,1,Male,Yes,0,Graduate,Yes,Urban,Y
4524,2358.0,220,360,0,Male,No,3+,Graduate,No,Rural,N
3412,2174.0,145,180,0,Male,No,0,Graduate,No,Semiurban,N
7504,2736.0,204,360,1,Male,No,0,Graduate,No,Urban,Y
5913,0.0,295,360,1,Female,Yes,0,Graduate,No,Semiurban,Y
4842,3478.0,253,360,1,Female,No,0,Not Graduate,No,Semiurban,Y
11448,1766.0,258,360,1,Female,Yes,1,Graduate,Yes,Semiurban,Y
3505,0.0,155,480,1,Male,No,0,Graduate,Yes,Semiurban,Y
11742,3785.0,222,480,0,Male,Yes,0,Graduate,Yes,Urban,Y
5396,0.0,188,360,1,Female,No,2,Not Graduate,No,Rural,Y
4392,0.0,230,360,0,Male,Yes,0,Graduate,No,Semiurban,N
4890,0.0,255,180,1,Male,Yes,2,Graduate,No,Urban,Y
5083,0.0,178,360,1,Male,Yes,1,Graduate,No,Urban,Y
12461,0.0,191,360,1,Female,Yes,0,Graduate,No,Semiurban,Y
6638,1737.0,92,360,1,Male,Yes,3+,Graduate,Yes,Semiurban,Y
3909,2749.0,285,360,1,Female,Yes,0,Graduate,Yes,Rural,Y
7929,0.0,147,240,1,Male,No,0,Not Graduate,No,Urban,Y
5101,0.0,259,360,1,Male,No,2,Graduate,No,Semiurban,Y
2474,0.0,157,180,1,Female,No,2,Graduate,No,Semiurban,N
7843,0.0,168,360,1,Male,Yes,1,Graduate,No,Rural,Y
7932,0.0,176,360,1,Male,Yes,0,Graduate,No,Rural,Y
5208,4967.0,190,360,1,Male,Yes,0,Not Graduate,No,Urban,Y
4619,1468.0,162,240,1,Male,No,0,Not Graduate,No,Rural,Y
8274,2551.0,236,360,0,Male,Yes,2,Not Graduate,No,Urban,Y
4531,0.0,193,360,1,Male,Yes,2,Graduate,No,Urban,Y
9076,3103.0,157,360,1,Female,No,0,Graduate,No,Rural,Y
4572,0.0,111,360,1,Male,Yes,0,Graduate,No,Urban,Y
5640,0.0,143,360,0,Female,Yes,0,Graduate,No,Urban,N
6918,0.0,198,180,1,Female,No,2,Graduate,No,Urban,Y
6335,0.0,243,360,1,Female,Yes,1,Graduate,No,Semiurban,Y
4433,1896.0,143,180,1,Female,No,1,Not Graduate,No,Rural,Y
6757,1710.0,207,360,1,Male,No,1,Not Graduate,No,Rural,Y
7766,2328.0,162,360,0,Male,Yes,2,Graduate,No,Semiurban,Y
3976,5753.0,122,360,1,Male,No,3+,Graduate,No,Semiurban,Y
6997,0.0,227,180,1,Male,No,3+,Graduate,No,Rural,Y
5570,2909.0,174,180,1,Male,Yes,1,Graduate,No,Rural,Y
4066,0.0,88,360,0,Female,No,0,Graduate,No,Semiurban,N
6639,2010.0,120,180,1,Male,Yes,2,Graduate,No,Urban,Y
8140,4940.0,120,360,1,Female,Yes,1,Graduate,No,Semiurban,Y
4725,0.0,234,360,1,Male,Yes,2,Graduate,No,Rural,Y
6779,0.0,140,360,1,Male,Yes,0,Graduate,No,Urban,Y
5085,3879.0,139,360,1,Female,No,1,Graduate,No,Urban,Y
7465,3311.0,116,360,1,Male,No,0,Not Graduate,No,Urban,Y
8787,0.0,134,360,1,Female,Yes,0,Graduate,No,Rural,Y
6497,0.0,135,360,1,Male,Yes,0,Graduate,No,Urban,Y
7733,4314.0,264,360,1,Female,Yes,1,Graduate,No,Urban,Y
8313,0.0,192,360,1,Male,Yes,0,Not Graduate,No,Rural,Y
4713,0.0,222,180,1,Female,Yes,0,Not Graduate,No,Rural,Y
5051,2049.0,263,360,1,Male,Yes,2,Graduate,No,Rural,Y
6850,3748.0,129,360,0,Female,No,2,Graduate,No,Urban,N
9639,0.0,119,120,1,Female,Yes,2,Graduate,No,Rural,Y
3752,2066.0,218,240,1,Female,No,0,Not Graduate,Yes,Urban,Y
7156,1725.0,153,240,1,Male,Yes,0,Graduate,No,Rural,Y
9287,1380.0,335,360,1,Female,No,1,Not Graduate,No,Urban,Y
5503,2075.0,112,360,1,Female,Yes,1,Not Graduate,Yes,Urban,Y
5864,2562.0,104,360,1,Male,Yes,0,Graduate,No,Semiurban,Y
5810,0.0,193,360,1,Male,Yes,0,Graduate,No,Semiurban,Y
5681,0.0,136,360,1,Male,No,1,Not Graduate,No,Urban,Y
4383,0.0,159,360,1,Male,No,1,Graduate,No,Urban,Y
5587,1691.0,138,360,1,Female,Yes,0,Graduate,No,Rural,Y
4434,2893.0,158,180,1,Female,Yes,1,Graduate,No,Rural,Y
7518,4435.0,201,360,1,Male,Yes,1,Not Graduate,No,Urban,Y
3195,0.0,149,180,1,Male,Yes,0,Graduate,Yes,Rural,Y
8175,0.0,138,240,1,Male,Yes,0,Graduate,No,Urban,Y
8711,2955.0,153,180,1,Male,Yes,0,Graduate,No,Rural,Y
6312,0.0,70,360,1,Male,Yes,0,Graduate,No,Urban,Y
11330,0.0,219,360,1,Male,Yes,2,Not Graduate,No,Urban,Y
6962,1559.0,224,360,1,Female,No,0,Graduate,No,Rural,Y
6630,2035.0,251,360,1,Male,No,2,Graduate,No,Urban,Y
3147,6161.0,160,180,1,Female,Yes,0,Graduate,No,Rural,Y
8950,2773.0,157,360,0,Female,Yes,0,Graduate,No,Urban,Y
4211,0.0,307,180,1,Male,Yes,2,Graduate,No,Rural,Y
4039,0.0,115,180,1,Female,Yes,1,Not Graduate,No,Semiurban,Y
6415,0.0,268,360,1,Male,No,0,Graduate,Yes,Urban,Y
4442,4706.0,285,360,0,Female,Yes,1,Graduate,No,Semiurban,Y
5474,1668.0,132,360,1,Female,No,1,Graduate,Yes,Semiurban,Y
9253,1388.0,134,360,0,Male,Yes,0,Graduate,No,Semiurban,Y
10728,2481.0,117,360,0,Male,No,1,Graduate,No,Rural,N
4725,0.0,124,180,1,Female,Yes,0,Graduate,No,Rural,Y
5560,1791.0,156,360,0,Female,Yes,1,Graduate,No,Urban,N
14023,6394.0,146,360,1,Male,Yes,0,Graduate,No,Urban,Y
10683,0.0,282,360,1,Male,No,0,Graduate,No,Urban,Y
8385,4994.0,144,360,1,Female,No,0,Graduate,No,Semiurban,Y
4438,0.0,302,180,1,Female,No,0,Graduate,No,Rural,N
4756,3811.0,227,180,1,Female,Yes,0,Graduate,No,Rural,Y
8347,0.0,112,360,1,Female,No,2,Graduate,No,Urban,Y
3023,0.0,237,480,1,Male,Yes,2,Graduate,No,Rural,Y
9008,1652.0,175,360,0,Female,No,1,Graduate,No,Urban,N
9990,2032.0,199,360,0,Male,Yes,2,Not Graduate,No,Rural,Y
5251,0.0,135,360,1,Female,Yes,0,Graduate,No,Semiurban,Y
10807,2296.0,229,360,1,Male,Yes,1,Not Graduate,No,Urban,Y
7086,2379.0,206,360,1,Female,No,2,Graduate,No,Rural,Y
3843,1304.0,156,180,1,Male,No,0,Graduate,Yes,Urban,Y
6182,2491.0,85,360,1,Female,Yes,1,Graduate,No,Urban,Y
4599,0.0,231,240,0,Male,Yes,0,Not Graduate,No,Semiurban,N
6496,1401.0,110,360,1,Female,No,0,Not Graduate,No,Urban,Y
3754,0.0,137,240,1,Male,No,2,Graduate,Yes,Rural,Y
11177,1366.0,110,180,1,Male,Yes,0,Not Graduate,Yes,Semiurban,Y
7473,0.0,159,360,1,Female,Yes,0,Graduate,No,Urban,Y
5036,1366.0,198,360,1,Female,No,0,Not Graduate,No,Semiurban,Y
6565,0.0,295,180,1,Female,Yes,1,Graduate,No,Rural,Y
5896,5615.0,129,360,1,Male,No,1,Graduate,No,Semiurban,Y
11358,0.0,114,360,1,Male,Yes,0,Not Graduate,No,Rural,Y
5850,4737.0,170,240,1,Female,Yes,1,Graduate,No,Urban,Y
6413,0.0,233,480,1,Female,Yes,0,Not Graduate,No,Rural,Y
3576,0.0,152,180,1,Male,No,0,Graduate,No,Urban,Y
6473,2495.0,163,180,1,Male,Yes,0,Graduate,No,Rural,Y
6978,4298.0,95,360,1,Female,Yes,2,Graduate,No,Rural,Y
4029,2887.0,145,360,1,Female,No,1,Graduate,No,Urban,Y
7902,0.0,104,360,1,Male,Yes,0,Graduate,No,Urban,Y
2940,2656.0,155,360,1,Female,No,1,Graduate,No,Rural,Y
5546,0.0,188,360,1,Male,Yes,2,Graduate,No,Rural,Y
3534,3099.0,380,180,1,Male,Yes,0,Not Graduate,No,Rural,N
6081,0.0,180,360,1,Male,Yes,2,Graduate,No,Rural,Y
5133,1484.0,173,360,1,Male,Yes,0,Graduate,No,Urban,Y
7178,1821.0,165,360,1,Male,Yes,1,Graduate,No,Rural,Y
5819,2808.0,129,360,0,Male,No,0,Graduate,No,Rural,N
7100,0.0,340,360,1,Female,Yes,0,Graduate,No,Urban,Y
6135,3963.0,218,180,1,Male,Yes,2,Graduate,No,Urban,Y
9201,2980.0,222,360,1,Male,No,0,Graduate,No,Rural,Y
8632,3035.0,232,240,1,Male,Yes,1,Graduate,No,Urban,Y
4516,1788.0,127,360,1,Female,No,1,Graduate,Yes,Semiurban,Y
8899,5734.0,186,360,1,Female,No,1,Graduate,No,Semiurban,Y
6955,0.0,160,360,1,Male,Yes,1,Graduate,No,Semiurban,Y
9577,0.0,104,360,0,Male,Yes,2,Graduate,Yes,Semiurban,N
4080,1648.0,81,360,1,Male,Yes,2,Graduate,No,Urban,Y
3747,3133.0,194,180,1,Female,No,1,Graduate,No,Semiurban,Y
3770,2063.0,186,180,1,Male,Yes,0,Graduate,No,Semiurban,Y
10792,0.0,160,240,1,Male,Yes,1,Graduate,No,Urban,Y
9661,3260.0,268,240,1,Male,Yes,1,Not Graduate,No,Urban,Y
8628,4021.0,147,480,1,Male,Yes,1,Graduate,No,Semiurban,Y
3616,1149.0,241,360,1,Female,No,0,Graduate,No,Rural,Y
8671,4713.0,83,360,1,Male,No,1,Graduate,No,Semiurban,Y
3688,2142.0,154,360,1,Female,No,2,Graduate,Yes,Semiurban,Y
2483,3292.0,196,360,1,Male,Yes,0,Not Graduate,No,Urban,Y
5092,2133.0,393,360,1,Male,No,0,Not Graduate,No,Urban,Y
5599,2619.0,192,180,1,Male,No,3+,Graduate,Yes,Urban,Y
10202,2136.0,83,360,1,Male,No,2,Graduate,No,Urban,Y
4059,0.0,169,360,1,Female,Yes,0,Not Graduate,No,Urban,Y
14529,3274.0,177,240,0,Male,Yes,0,Graduate,No,Rural,Y
6479,2463.0,161,360,1,Male,Yes,2,Not Graduate,No,Urban,Y
5741,2242.0,159,360,1,Male,Yes,2,Graduate,No,Urban,Y
5729,2158.0,147,360,1,Male,Yes,1,Graduate,Yes,Semiurban,Y
3741,3089.0,102,360,1,Male,No,2,Graduate,No,Semiurban,Y
5256,2815.0,128,360,1,Male,Yes,1,Graduate,No,Rural,Y
6676,3638.0,243,240,1,Female,Yes,1,Graduate,No,Urban,Y
8749,0.0,166,180,0,Female,Yes,2,Graduate,No,Semiurban,N
5177,1822.0,139,360,1,Female,No,0,Graduate,No,Urban,Y
6453,0.0,170,360,1,Female,Yes,1,Not Graduate,No,Semiurban,Y
8178,0.0,196,360,1,Male,Yes,2,Graduate,No,Semiurban,Y
5117,2243.0,93,240,1,Male,Yes,0,Graduate,No,Rural,Y
8995,0.0,217,360,1,Female,Yes,1,Graduate,No,Urban,Y
7499,1679.0,191,360,0,Male,Yes,0,Not Graduate,No,Urban,Y
8381,1400.0,83,240,0,Female,Yes,0,Not Graduate,No,Rural,Y
3086,0.0,249,180,1,Female,Yes,0,Graduate,No,Semiurban,N
5351,3558.0,121,240,1,Female,Yes,0,Graduate,No,Urban,Y
4672,1891.0,207,360,1,Male,Yes,1,Graduate,No,Semiurban,Y
2905,1281.0,185,360,1,Female,No,0,Not Graduate,No,Urban,Y
12123,2658.0,227,360,0,Male,No,1,Not Graduate,No,Urban,Y
8657,0.0,151,360,1,Male,Yes,1,Graduate,No,Semiurban,Y
3393,0.0,258,360,0,Female,Yes,1,Not Graduate,Yes,Rural,N
10363,3767.0,224,180,1,Male,No,1,Graduate,No,Semiurban,Y
5887,2862.0,86,360,1,Male,Yes,0,Graduate,No,Urban,Y
7206,0.0,155,360,1,Male,Yes,1,Graduate,No,Semiurban,Y
4722,2631.0,243,180,0,Male,No,2,Graduate,Yes,Rural,N
8967,0.0,112,240,1,Female,No,0,Graduate,No,Rural,Y
5803,2550.0,173,360,0,Female,Yes,2,Not Graduate,No,Urban,Y
7373,2569.0,132,360,1,Female,Yes,2,Graduate,No,Urban,Y
9388,7409.0,175,180,1,Female,No,1,Graduate,No,Semiurban,Y
7787,1824.0,159,360,1,Male,Yes,3+,Graduate,No,Urban,Y
5133,2703.0,104,360,1,Female,No,0,Graduate,No,Urban,Y
5816,2206.0,200,180,1,Male,Yes,0,Graduate,No,Urban,Y
8499,0.0,74,360,1,Male,No,2,Graduate,Yes,Semiurban,Y
2329,0.0,110,480,0,Female,Yes,0,Graduate,No,Rural,N
5394,1640.0,154,360,1,Male,Yes,1,Graduate,Yes,Rural,Y
6023,8235.0,228,360,0,Male,No,0,Not Graduate,No,Rural,N
6788,0.0,63,360,1,Male,Yes,0,Graduate,No,Semiurban,Y
4723,0.0,170,360,0,Male,Yes,0,Graduate,No,Urban,N
5773,1938.0,83,360,1,Female,Yes,0,Graduate,No,Urban,Y
6461,2759.0,159,360,1,Female,Yes,1,Graduate,No,Urban,Y
6413,3914.0,83,360,1,Male,Yes,0,Graduate,No,Urban,Y
6323,1714.0,131,180,1,Female,Yes,0,Graduate,No,Semiurban,Y
5194,3090.0,140,360,1,Female,Yes,2,Graduate,No,Urban,Y
6583,2710.0,148,360,1,Male,No,1,Graduate,No,Urban,Y
10093,2156.0,232,360,1,Female,Yes,1,Graduate,No,Rural,Y
5808,2657.0,201,240,1,Male,Yes,1,Graduate,No,Semiurban,Y
6548,2717.0,238,240,1,Female,No,0,Not Graduate,No,Semiurban,Y
5768,0.0,229,360,1,Female,Yes,0,Graduate,No,Semiurban,Y
9860,0.0,176,180,1,Male,No,0,Graduate,No,Rural,Y
5401,3386.0,91,360,1,Female,Yes,0,Graduate,No,Urban,Y
4242,5230.0,164,360,0,Male,No,1,Not Graduate,Yes,Rural,N
7905,2865.0,229,360,1,Female,No,1,Graduate,Yes,Semiurban,Y
5299,2712.0,119,180,1,Female,Yes,0,Graduate,No,Rural,Y
7720,0.0,121,360,1,Male,Yes,0,Graduate,No,Semiurban,Y
4976,0.0,119,240,1,Male,Yes,0,Graduate,Yes,Urban,Y
3919,5238.0,163,120,1,Female,No,2,Graduate,No,Rural,Y
5883,2701.0,171,360,0,Female,Yes,2,Not Graduate,No,Urban,Y
3498,0.0,199,360,1,Female,No,2,Graduate,Yes,Rural,Y
6728,4445.0,229,360,0,Female,No,1,Graduate,No,Urban,Y
8326,0.0,225,240,1,Male,Yes,3+,Graduate,No,Urban,Y
12552,2672.0,118,360,1,Female,No,0,Not Graduate,No,Urban,Y
4897,2260.0,178,360,1,Female,No,0,Graduate,No,Urban,Y
4485,0.0,117,360,1,Male,No,0,Graduate,No,Rural,Y
8242,0.0,249,360,1,Female,Yes,0,Graduate,No,Semiurban,Y
7997,3322.0,178,120,1,Female,Yes,1,Graduate,No,Semiurban,Y
8216,0.0,167,360,1,Male,Yes,0,Graduate,No,Urban,Y
12641,3032.0,315,360,1,Female,Yes,0,Graduate,No,Urban,Y
6027,1339.0,80,360,1,Male,Yes,2,Graduate,Yes,Rural,Y
13841,0.0,194,360,0,Female,No,3+,Graduate,No,Urban,Y
5230,0.0,162,360,1,Female,Yes,1,Graduate,Yes,Rural,Y
4619,3446.0,150,360,0,Female,Yes,0,Not Graduate,No,Semiurban,N
4466,4165.0,118,360,1,Male,No,0,Graduate,No,Rural,Y
4368,2823.0,162,360,1,Female,Yes,2,Graduate,Yes,Semiurban,Y
12925,5415.0,165,360,1,Male,Yes,0,Graduate,Yes,Urban,Y
9631,0.0,196,360,1,Female,Yes,0,Graduate,Yes,Semiurban,Y
12384,6136.0,166,240,1,Female,No,2,Graduate,No,Semiurban,Y
3040,3879.0,231,360,1,Male,Yes,1,Graduate,No,Urban,Y
3680,1961.0,142,360,0,Male,Yes,2,Graduate,No,Semiurban,N
5308,2733.0,316,360,1,Female,Yes,1,Not Graduate,No,Urban,Y
5001,2191.0,154,240,1,Male,Yes,0,Graduate,No,Semiurban,Y
6561,0.0,123,360,1,Male,Yes,2,Graduate,No,Semiurban,Y
6087,2191.0,61,360,1,Female,Yes,0,Graduate,Yes,Rural,Y
4027,3441.0,123,240,1,Female,Yes,0,Graduate,No,Semiurban,Y
4799,1532.0,76,360,1,Male,No,1,Graduate,No,Semiurban,Y
5424,2601.0,194,180,0,Female,Yes,0,Graduate,No,Semiurban,N
3821,0.0,171,360,1,Male,Yes,0,Graduate,No,Urban,Y
5699,0.0,192,240,1,Female,Yes,1,Graduate,No,Urban,Y
3905,1409.0,91,360,1,Female,Yes,1,Graduate,No,Urban,Y
5635,1689.0,270,480,1,Male,Yes,0,Graduate,No,Urban,Y
4230,0.0,200,180,1,Male,Yes,2,Not Graduate,No,Rural,N
8657,4491.0,105,360,1,Male,Yes,0,Graduate,No,Rural,Y
7078,4022.0,96,180,1,Female,Yes,0,Graduate,No,Rural,Y
7006,0.0,133,240,1,Male,Yes,1,Graduate,No,Semiurban,Y
7941,0.0,243,360,1,Male,No,0,Graduate,No,Semiurban,Y
7234,4083.0,262,240,1,Male,No,0,Graduate,No,Rural,Y
8681,1203.0,191,360,1,Male,Yes,1,Not Graduate,Yes,Rural,Y
6336,0.0,125,360,1,Female,No,2,Graduate,No,Semiurban,Y
7893,4044.0,113,360,1,Female,No,1,Graduate,No,Rural,Y
6918,2036.0,155,240,0,Male,No,0,Graduate,No,Urban,Y
6897,0.0,123,480,1,Male,Yes,1,Not Graduate,No,Semiurban,Y
3426,1724.0,239,240,1,Male,No,1,Graduate,No,Urban,Y
4056,2015.0,196,360,1,Male,No,0,Graduate,Yes,Rural,Y
6589,2661.0,130,120,1,Male,Yes,1,Graduate,No,Rural,Y
4475,2310.0,78,360,1,Female,No,0,Graduate,No,Semiurban,Y
5811,5035.0,116,360,1,Female,Yes,2,Graduate,No,Semiurban,Y
4865,2330.0,154,360,1,Male,No,1,Graduate,No,Urban,Y
4935,2909.0,144,480,1,Male,No,0,Graduate,No,Rural,Y
6074,2247.0,98,360,1,Male,Yes,2,Graduate,No,Urban,Y
5367,2637.0,212,360,1,Female,Yes,0,Graduate,No,Rural,Y
10279,5525.0,142,360,1,Female,Yes,1,Graduate,No,Semiurban,Y
3531,2391.0,134,360,1,Female,Yes,0,Not Graduate,Yes,Urban,Y
7469,0.0,198,360,0,Female,Yes,2,Graduate,No,Semiurban,N
8082,3533.0,157,360,1,Female,Yes,0,Graduate,No,Urban,Y
